name,category,address,neighborhood,gu,latitude,longitude,rating,signature_menu,hours,phone,img,naver_url
리치몬드과자점 성산점,베이커리,서울특별시 마포구 월드컵북로 86,성산동,마포구,37.56271,126.92881,4.5,"생크림케이크, 롤케이크, 마카롱",09:00-21:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%A6%AC%EC%B9%98%EB%AA%AC%EB%93%9C%EA%B3%BC%EC%9E%90%EC%A0%90%20%EC%84%B1%EC%82%B0%EC%A0%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
카시코이 연희,카페/전통,서울특별시 마포구 연희로11나길 7,연희동,마포구,37.57081,126.92831,4.5,"화과자, 말차라떼, 계절디저트",11:00-21:00,0507-1356-3390,https://images.unsplash.com/photo-1544787219-7f47ccb76574?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%EC%8B%9C%EC%BD%94%EC%9D%B4%20%EC%97%B0%ED%9D%AC%20%EB%A7%88%ED%8F%AC%EA%B5%AC
우스블랑 용산점,베이커리,서울특별시 용산구 청파로45다길 17,청파동,용산구,37.54481,126.96821,4.6,"크루아상, 바게트, 판도르",09:00-19:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EC%9A%B0%EC%8A%A4%EB%B8%94%EB%9E%91%20%EC%9A%A9%EC%82%B0%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
르빵 명동성당점,베이커리,서울특별시 중구 명동길 74,명동,중구,37.56331,126.98721,4.5,"밤식빵, 크루아상, 소금빵",09:00-21:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%EB%B9%B5%20%EB%AA%85%EB%8F%99%EC%84%B1%EB%8B%B9%EC%A0%90%20%EC%A4%91%EA%B5%AC
태극당 명동,베이커리,서울특별시 중구 명동8나길 52,명동,중구,37.56291,126.98711,4.5,"모나카아이스크림, 단팥빵",09:00-21:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%ED%83%9C%EA%B7%B9%EB%8B%B9%20%EB%AA%85%EB%8F%99%20%EC%A4%91%EA%B5%AC
나폴레옹제과점 성북점,베이커리,서울특별시 성북구 성북로 7,성북동,성북구,37.59061,127.00851,4.5,"슈크림, 사라다빵, 케이크",09:00-21:00,02-742-7421,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EB%82%98%ED%8F%B4%EB%A0%88%EC%98%B9%EC%A0%9C%EA%B3%BC%EC%A0%90%20%EC%84%B1%EB%B6%81%EC%A0%90%20%EC%84%B1%EB%B6%81%EA%B5%AC
해로커피 한성대,카페,서울특별시 성북구 성북로 19-3,성북동,성북구,37.59121,127.00731,4.5,"드립커피, 플랫화이트, 아인슈페너",11:00-22:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%ED%95%B4%EB%A1%9C%EC%BB%A4%ED%94%BC%20%ED%95%9C%EC%84%B1%EB%8C%80%20%EC%84%B1%EB%B6%81%EA%B5%AC
랠리쉬카페 성신여대,카페,서울특별시 성북구 아리랑로4길 8,동선동,성북구,37.59341,127.01521,4.4,"까눌레, 휘낭시에, 스페셜티커피",09:00-20:00,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EB%9E%A0%EB%A6%AC%EC%89%AC%EC%B9%B4%ED%8E%98%20%EC%84%B1%EC%8B%A0%EC%97%AC%EB%8C%80%20%EC%84%B1%EB%B6%81%EA%B5%AC
쟝블랑제리 낙성대,베이커리,서울특별시 관악구 낙성대로 6,봉천동,관악구,37.47801,126.96471,4.5,"맘모스빵, 단팥빵, 크루아상",09:00-20:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EC%9F%9D%EB%B8%94%EB%9E%91%EC%A0%9C%EB%A6%AC%20%EB%82%99%EC%84%B1%EB%8C%80%20%EA%B4%80%EC%95%85%EA%B5%AC
노티드 잠실점,베이커리,서울특별시 송파구 올림픽로 300,잠실동,송파구,37.51121,127.09921,4.6,"도넛, 크림도넛, 레몬도넛",09:00-21:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EB%85%B8%ED%8B%B0%EB%93%9C%20%EC%9E%A0%EC%8B%A4%EC%A0%90%20%EC%86%A1%ED%8C%8C%EA%B5%AC
삐아프 잠실,카페/베이커리,서울특별시 송파구 백제고분로41길 12,방이동,송파구,37.50921,127.09271,4.7,"크루아상, 케이크, 아메리카노",09:00-21:00,070-8973-7004,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%82%90%EC%95%84%ED%94%84%20%EC%9E%A0%EC%8B%A4%20%EC%86%A1%ED%8C%8C%EA%B5%AC
롤링핀 석촌,베이커리,서울특별시 송파구 석촌호수로 289,잠실동,송파구,37.50901,127.10141,4.5,"크루아상, 소금빵, 파운드케이크",09:00-21:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EB%A1%A4%EB%A7%81%ED%95%80%20%EC%84%9D%EC%B4%8C%20%EC%86%A1%ED%8C%8C%EA%B5%AC
에이오케이크 건대,카페/디저트,서울특별시 광진구 능동로 168,화양동,광진구,37.54011,127.07041,4.4,"케이크, 타르트, 마카롱",11:00-21:00,,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=400&q=80,https://map.naver.com/v5/search/%EC%97%90%EC%9D%B4%EC%98%A4%EC%BC%80%EC%9D%B4%ED%81%AC%20%EA%B1%B4%EB%8C%80%20%EA%B4%91%EC%A7%84%EA%B5%AC
블루보틀 마곡점,카페,서울특별시 강서구 마곡중앙로 136,마곡동,강서구,37.56001,126.83421,4.4,"콜드브루, 라떼, 케이크",08:00-21:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%20%EB%A7%88%EA%B3%A1%EC%A0%90%20%EA%B0%95%EC%84%9C%EA%B5%AC
여의도 파리크라상,베이커리,서울특별시 영등포구 국제금융로 86,여의도동,영등포구,37.52411,126.92421,4.5,"크루아상, 생크림케이크, 소금빵",07:30-21:00,02-782-0102,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EC%97%AC%EC%9D%98%EB%8F%84%20%ED%8C%8C%EB%A6%AC%ED%81%AC%EB%9D%BC%EC%83%81%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
르빵 이수점,베이커리,서울특별시 동작구 동작대로1길 18,사당동,동작구,37.47901,126.98171,4.3,"밤식빵, 소금빵, 크루아상",09:00-21:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%EB%B9%B5%20%EC%9D%B4%EC%88%98%EC%A0%90%20%EB%8F%99%EC%9E%91%EA%B5%AC
블루보틀 노원점,카페,서울특별시 노원구 중계로 248,중계동,노원구,37.63381,127.06521,4.3,"콜드브루, 라떼, 케이크",08:00-21:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%20%EB%85%B8%EC%9B%90%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
카페 베이커리 소하,베이커리,서울특별시 성동구 서울숲2길 48,성수동,성동구,37.54551,127.04461,4.4,"소금빵, 바게트, 아메리카노",09:00-21:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%86%8C%ED%95%98%20%EC%84%B1%EB%8F%99%EA%B5%AC
성수연방 카페,카페,서울특별시 성동구 연무장15길 11,성수동,성동구,37.54391,127.05631,4.3,"아메리카노, 케이크, 라떼",10:00-22:00,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%EC%84%B1%EC%88%98%EC%97%B0%EB%B0%A9%20%EC%B9%B4%ED%8E%98%20%EC%84%B1%EB%8F%99%EA%B5%AC
루프트 성수,카페,서울특별시 성동구 왕십리로2길 13,성수동,성동구,37.54781,127.04231,4.4,"스페셜티커피, 티라미수",11:00-21:00,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%EB%A3%A8%ED%94%84%ED%8A%B8%20%EC%84%B1%EC%88%98%20%EC%84%B1%EB%8F%99%EA%B5%AC
카멜 커피 성수,카페,서울특별시 성동구 서울숲2길 11,성수동,성동구,37.54529,127.04451,4.5,"핸드드립커피, 아포가토",10:00-21:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%EB%A9%9C%20%EC%BB%A4%ED%94%BC%20%EC%84%B1%EC%88%98%20%EC%84%B1%EB%8F%99%EA%B5%AC
어니언 금호점,카페/베이커리,서울특별시 성동구 금호로 27,금호동2가,성동구,37.55371,127.01471,4.5,"팡도르, 소금빵, 아메리카노",10:00-21:00,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B4%EB%8B%88%EC%96%B8%20%EA%B8%88%ED%98%B8%EC%A0%90%20%EC%84%B1%EB%8F%99%EA%B5%AC
알베르 성수,카페/베이커리,서울특별시 성동구 아차산로 107,성수동,성동구,37.54461,127.05421,4.4,"크루아상, 바게트, 라떼",09:00-20:00,,https://images.unsplash.com/photo-1558303648-4b711e5f8e72?w=400&q=80,https://map.naver.com/v5/search/%EC%95%8C%EB%B2%A0%EB%A5%B4%20%EC%84%B1%EC%88%98%20%EC%84%B1%EB%8F%99%EA%B5%AC
베이커리 하이 성수,베이커리,서울특별시 성동구 연무장5가길 25,성수동,성동구,37.54411,127.05571,4.3,"소금빵, 크루아상, 식빵",08:00-20:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%ED%95%98%EC%9D%B4%20%EC%84%B1%EC%88%98%20%EC%84%B1%EB%8F%99%EA%B5%AC
카페 코너 성수,카페,서울특별시 성동구 성수이로 66,성수동,성동구,37.54371,127.05441,4.3,"아메리카노, 라떼, 마카롱",10:00-21:00,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EC%BD%94%EB%84%88%20%EC%84%B1%EC%88%98%20%EC%84%B1%EB%8F%99%EA%B5%AC
오월의종 상수점,베이커리,서울특별시 마포구 독막로15길 17,상수동,마포구,37.54841,126.92341,4.4,"천연발효빵, 바게트, 피타",09:00-20:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%EC%9B%94%EC%9D%98%EC%A2%85%20%EC%83%81%EC%88%98%EC%A0%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
베니케이크 홍대,베이커리,서울특별시 마포구 독막로15길 17,상수동,마포구,37.54881,126.92421,4.7,"얼그레이쉬폰케이크, 과일케이크",11:00-21:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EB%8B%88%EC%BC%80%EC%9D%B4%ED%81%AC%20%ED%99%8D%EB%8C%80%20%EB%A7%88%ED%8F%AC%EA%B5%AC
카페 오랑주리 연남,카페,서울특별시 마포구 연남로3안길 45,연남동,마포구,37.56071,126.92501,4.4,"아메리카노, 피낭시에, 레몬타르트",11:00-22:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EC%98%A4%EB%9E%91%EC%A3%BC%EB%A6%AC%20%EC%97%B0%EB%82%A8%20%EB%A7%88%ED%8F%AC%EA%B5%AC
쿠리노키제빵 연남,베이커리,서울특별시 마포구 동교로 272,연남동,마포구,37.56211,126.92471,4.5,"멜론빵, 팥빵, 크림빵",09:00-20:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EC%BF%A0%EB%A6%AC%EB%85%B8%ED%82%A4%EC%A0%9C%EB%B9%B5%20%EC%97%B0%EB%82%A8%20%EB%A7%88%ED%8F%AC%EA%B5%AC
미카야 연남,베이커리,서울특별시 마포구 연남동 223-11,연남동,마포구,37.56101,126.92511,4.4,"파운드케이크, 타르트, 마카롱",11:00-21:00,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EB%AF%B8%EC%B9%B4%EC%95%BC%20%EC%97%B0%EB%82%A8%20%EB%A7%88%ED%8F%AC%EA%B5%AC
코코로카라 연남,베이커리,서울특별시 마포구 연남동 228-27,연남동,마포구,37.56131,126.92481,4.4,"일본식 구움과자, 다이후쿠",11:00-21:00,,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EC%BD%94%EC%BD%94%EB%A1%9C%EC%B9%B4%EB%9D%BC%20%EC%97%B0%EB%82%A8%20%EB%A7%88%ED%8F%AC%EA%B5%AC
자연도소금빵 홍대점,베이커리,서울특별시 마포구 어울마당로 56,서교동,마포구,37.55421,126.92391,4.6,"소금빵, 버터크림빵, 크루아상",08:00-20:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%90%EC%97%B0%EB%8F%84%EC%86%8C%EA%B8%88%EB%B9%B5%20%ED%99%8D%EB%8C%80%EC%A0%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
카페 더 큰나무 망원,카페,서울특별시 마포구 포은로 139,망원동,마포구,37.55671,126.90481,4.4,"아메리카노, 케이크, 스콘",10:00-21:00,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%8D%94%20%ED%81%B0%EB%82%98%EB%AC%B4%20%EB%A7%9D%EC%9B%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
블랙업커피 합정,카페,서울특별시 마포구 월드컵로 167,합정동,마포구,37.54981,126.91321,4.4,"스페셜티커피, 크루아상",08:00-22:00,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%9E%99%EC%97%85%EC%BB%A4%ED%94%BC%20%ED%95%A9%EC%A0%95%20%EB%A7%88%ED%8F%AC%EA%B5%AC
카페 날씨가 좋으면 연남,카페,서울특별시 마포구 연남로1길 24,연남동,마포구,37.56091,126.92471,4.3,"아메리카노, 라떼, 케이크",11:00-21:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%82%A0%EC%94%A8%EA%B0%80%20%EC%A2%8B%EC%9C%BC%EB%A9%B4%20%EC%97%B0%EB%82%A8%20%EB%A7%88%ED%8F%AC%EA%B5%AC
동진시장 카페 연남,카페,서울특별시 마포구 성미산로 164,연남동,마포구,37.56151,126.92551,4.3,"드립커피, 케이크",11:00-21:00,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EB%8F%99%EC%A7%84%EC%8B%9C%EC%9E%A5%20%EC%B9%B4%ED%8E%98%20%EC%97%B0%EB%82%A8%20%EB%A7%88%ED%8F%AC%EA%B5%AC
인더스트리 카페 망원,카페,서울특별시 마포구 망원로 75,망원동,마포구,37.55631,126.90281,4.4,"스페셜티커피, 아메리카노",10:00-22:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%9D%B8%EB%8D%94%EC%8A%A4%ED%8A%B8%EB%A6%AC%20%EC%B9%B4%ED%8E%98%20%EB%A7%9D%EC%9B%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
카페 당근 마포,카페,서울특별시 마포구 포은로8길 3,망원동,마포구,37.55701,126.90421,4.3,"당근케이크, 라떼, 아메리카노",11:00-21:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%8B%B9%EA%B7%BC%20%EB%A7%88%ED%8F%AC%20%EB%A7%88%ED%8F%AC%EA%B5%AC
세컨드무브 홍대,카페,서울특별시 마포구 와우산로 94,서교동,마포구,37.55491,126.92511,4.4,"스페셜티커피, 마들렌",10:00-22:00,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EC%84%B8%EC%BB%A8%EB%93%9C%EB%AC%B4%EB%B8%8C%20%ED%99%8D%EB%8C%80%20%EB%A7%88%ED%8F%AC%EA%B5%AC
어니언 강남점,카페/베이커리,서울특별시 강남구 강남대로 390,역삼동,강남구,37.50011,127.02761,4.5,"팡도르, 소금빵, 아메리카노",10:00-21:00,,https://images.unsplash.com/photo-1622253692010-333f2da6031d?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B4%EB%8B%88%EC%96%B8%20%EA%B0%95%EB%82%A8%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
카페 드 파리 신사,카페/베이커리,서울특별시 강남구 도산대로 45,신사동,강남구,37.52481,127.02591,4.4,"크루아상, 카페라떼, 케이크",09:00-21:00,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%93%9C%20%ED%8C%8C%EB%A6%AC%20%EC%8B%A0%EC%82%AC%20%EA%B0%95%EB%82%A8%EA%B5%AC
마망갸또 청담,베이커리,서울특별시 강남구 도산대로45길 28,청담동,강남구,37.52551,127.04551,4.6,"마들렌, 피낭시에, 케이크",10:00-20:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EB%A7%88%EB%A7%9D%EA%B0%B8%EB%98%90%20%EC%B2%AD%EB%8B%B4%20%EA%B0%95%EB%82%A8%EA%B5%AC
밀갸또 청담,베이커리,서울특별시 강남구 선릉로 764,청담동,강남구,37.52551,127.04841,4.6,"밀크타르트, 크루아상, 피낭시에",10:00-20:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%80%EA%B0%B8%EB%98%90%20%EC%B2%AD%EB%8B%B4%20%EA%B0%95%EB%82%A8%EA%B5%AC
앤드류스 가로수길,카페/베이커리,서울특별시 강남구 강남대로162길 19,신사동,강남구,37.52561,127.02401,4.4,"에그타르트, 마카오커피",10:00-21:00,,https://images.unsplash.com/photo-1506459225024-1428097a7e18?w=400&q=80,https://map.naver.com/v5/search/%EC%95%A4%EB%93%9C%EB%A5%98%EC%8A%A4%20%EA%B0%80%EB%A1%9C%EC%88%98%EA%B8%B8%20%EA%B0%95%EB%82%A8%EA%B5%AC
카페 페리지 강남,카페,서울특별시 강남구 봉은사로68길 6,삼성동,강남구,37.51451,127.05521,4.5,"스페셜티커피, 케이크",10:00-21:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%ED%8E%98%EB%A6%AC%EC%A7%80%20%EA%B0%95%EB%82%A8%20%EA%B0%95%EB%82%A8%EA%B5%AC
카카오프렌즈카페 강남,카페/디저트,서울특별시 강남구 강남대로 430,역삼동,강남구,37.50111,127.02941,4.3,"커피, 케이크, 아이스크림",10:00-22:00,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%94%84%EB%A0%8C%EC%A6%88%EC%B9%B4%ED%8E%98%20%EA%B0%95%EB%82%A8%20%EA%B0%95%EB%82%A8%EA%B5%AC
스위트에삐 대치,베이커리,서울특별시 강남구 대치동 898-13,대치동,강남구,37.49441,127.06251,4.5,"크루아상, 타르트, 머핀",09:00-21:00,02-565-3368,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EC%8A%A4%EC%9C%84%ED%8A%B8%EC%97%90%EC%82%90%20%EB%8C%80%EC%B9%98%20%EA%B0%95%EB%82%A8%EA%B5%AC
폴바셋 강남역점,카페,서울특별시 강남구 강남대로 390,역삼동,강남구,37.49991,127.02821,4.3,"라떼, 케이크, 쿠키",08:00-22:00,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%ED%8F%B4%EB%B0%94%EC%85%8B%20%EA%B0%95%EB%82%A8%EC%97%AD%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
투썸플레이스 강남대로점,카페,서울특별시 강남구 강남대로 396,역삼동,강남구,37.50031,127.02801,4.1,"딸기생크림케이크, 라떼",08:00-23:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%20%EA%B0%95%EB%82%A8%EB%8C%80%EB%A1%9C%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
카페 레이어드 서초점,카페/베이커리,서울특별시 서초구 서초대로 358,서초동,서초구,37.49631,127.02521,4.5,"스콘, 케이크, 얼그레이라떼",11:00-22:00,,https://images.unsplash.com/photo-1622253692010-333f2da6031d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C%20%EC%84%9C%EC%B4%88%EC%A0%90%20%EC%84%9C%EC%B4%88%EA%B5%AC
장코방 서초,카페/디저트,서울특별시 서초구 서초대로60길 33,서초동,서초구,37.49831,127.02381,4.5,"팥빙수, 단팥죽, 전통디저트",11:00-21:00,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%A5%EC%BD%94%EB%B0%A9%20%EC%84%9C%EC%B4%88%20%EC%84%9C%EC%B4%88%EA%B5%AC
르 꽁파니옹 반포점,베이커리,서울특별시 서초구 신반포로 270,반포동,서초구,37.50361,126.99341,4.5,"타르트, 몽블랑, 마카롱",10:00-20:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EA%BD%81%ED%8C%8C%EB%8B%88%EC%98%B9%20%EB%B0%98%ED%8F%AC%EC%A0%90%20%EC%84%9C%EC%B4%88%EA%B5%AC
빌라드샬롯 반포,카페/베이커리,서울특별시 서초구 반포대로 45,반포동,서초구,37.50391,126.99531,4.5,"케이크, 마카롱, 라떼",11:00-21:00,,https://images.unsplash.com/photo-1558303648-4b711e5f8e72?w=400&q=80,https://map.naver.com/v5/search/%EB%B9%8C%EB%9D%BC%EB%93%9C%EC%83%AC%EB%A1%AF%20%EB%B0%98%ED%8F%AC%20%EC%84%9C%EC%B4%88%EA%B5%AC
카페 5to7 이태원,카페/베이커리,서울특별시 용산구 이태원로54길 31,이태원동,용산구,37.53601,126.99371,4.5,"수플레, 크림브륄레, 커피",11:00-22:00,,https://images.unsplash.com/photo-1506459225024-1428097a7e18?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%205to7%20%EC%9D%B4%ED%83%9C%EC%9B%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
테라로사 이태원점,카페,서울특별시 용산구 이태원로 203,이태원동,용산구,37.53511,126.99761,4.6,"스페셜티커피, 스콘, 케이크",08:00-21:00,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EB%A1%9C%EC%82%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
블루보틀 한남점,카페,서울특별시 용산구 한강대로20나길 25,한남동,용산구,37.53491,127.00391,4.4,"콜드브루, 라떼, 케이크",07:00-21:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%20%ED%95%9C%EB%82%A8%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
카페 드 플로르 이태원,카페,서울특별시 용산구 이태원로 229,이태원동,용산구,37.53561,126.99521,4.4,"아메리카노, 크로와상",10:00-22:00,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%93%9C%20%ED%94%8C%EB%A1%9C%EB%A5%B4%20%EC%9D%B4%ED%83%9C%EC%9B%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
문배동 카페 후암,카페,서울특별시 용산구 후암로 98,후암동,용산구,37.54041,126.97581,4.4,"드립커피, 구움과자",10:00-21:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EB%AC%B8%EB%B0%B0%EB%8F%99%20%EC%B9%B4%ED%8E%98%20%ED%9B%84%EC%95%94%20%EC%9A%A9%EC%82%B0%EA%B5%AC
