name,category,address,neighborhood,gu,latitude,longitude,rating,signature_menu,hours,phone,instagram,img,naver_url
런던베이글뮤지엄 압구정,베이커리,서울특별시 강남구 논현동 123-1,논현동,강남구,37.5245,127.0336,4.3,"마카롱, 케이크, 피낭시에",11:00-21:00,02-417-6705,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EB%9F%B0%EB%8D%98%EB%B2%A0%EC%9D%B4%EA%B8%80%EB%AE%A4%EC%A7%80%EC%97%84%20%EC%95%95%EA%B5%AC%EC%A0%95%20%EA%B0%95%EB%82%A8%EA%B5%AC
아웃오브더블루 강남,카페,서울특별시 강남구 도곡동 159-47,도곡동,강남구,37.5041,127.0231,4.3,"아메리카노, 라떼, 케이크",11:00-21:00,02-690-4621,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%EC%95%84%EC%9B%83%EC%98%A4%EB%B8%8C%EB%8D%94%EB%B8%94%EB%A3%A8%20%EA%B0%95%EB%82%A8%20%EA%B0%95%EB%82%A8%EA%B5%AC
그랑핸드 강남,카페,서울특별시 강남구 삼성동 169-45,삼성동,강남구,37.5107,127.0227,4.4,"핸드드립커피, 스콘, 마들렌",10:00-20:00,02-443-2358,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EA%B7%B8%EB%9E%91%ED%95%B8%EB%93%9C%20%EA%B0%95%EB%82%A8%20%EA%B0%95%EB%82%A8%EA%B5%AC
파스쿠찌 강남역점,카페,서울특별시 강남구 도곡동 7-18,도곡동,강남구,37.4981,127.0269,4.2,"스페셜티커피, 티라미수, 마카롱",10:00-20:00,02-895-4420,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%EC%8A%A4%EC%BF%A0%EC%B0%8C%20%EA%B0%95%EB%82%A8%EC%97%AD%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
매머드커피 강남역,카페,서울특별시 강남구 압구정동 175-12,압구정동,강남구,37.4967,127.0306,4.7,"스페셜티커피, 티라미수, 마카롱",09:00-21:00,02-505-8297,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EB%A7%A4%EB%A8%B8%EB%93%9C%EC%BB%A4%ED%94%BC%20%EA%B0%95%EB%82%A8%EC%97%AD%20%EA%B0%95%EB%82%A8%EA%B5%AC
블루스타커피,카페,서울특별시 강남구 도곡동 99-40,도곡동,강남구,37.5136,127.0206,4.2,"핸드드립커피, 스콘, 마들렌",07:00-21:00,02-722-1044,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EC%8A%A4%ED%83%80%EC%BB%A4%ED%94%BC%20%EA%B0%95%EB%82%A8%EA%B5%AC
앤트러사이트 논현,카페,서울특별시 강남구 도곡동 12-25,도곡동,강남구,37.5174,127.0217,4.3,"아메리카노, 라떼, 케이크",08:00-21:00,02-519-5080,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EC%95%A4%ED%8A%B8%EB%9F%AC%EC%82%AC%EC%9D%B4%ED%8A%B8%20%EB%85%BC%ED%98%84%20%EA%B0%95%EB%82%A8%EA%B5%AC
경의선숲길카페,카페,서울특별시 마포구 연희동 69-38,연희동,마포구,37.562,126.9274,4.8,"콜드브루, 초코무스, 타르트",10:00-21:00,02-109-6116,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EA%B2%BD%EC%9D%98%EC%84%A0%EC%88%B2%EA%B8%B8%EC%B9%B4%ED%8E%98%20%EB%A7%88%ED%8F%AC%EA%B5%AC
연남방앗간,카페/디저트,서울특별시 마포구 망원동 181-14,망원동,마포구,37.5631,126.9236,4.2,"팬케이크, 와플, 커피",10:00-20:00,02-597-9371,,https://images.unsplash.com/photo-1524351199678-941a58a3df50?w=400&q=80,https://map.naver.com/v5/search/%EC%97%B0%EB%82%A8%EB%B0%A9%EC%95%97%EA%B0%84%20%EB%A7%88%ED%8F%AC%EA%B5%AC
새벽감성 연남,베이커리,서울특별시 마포구 성산동 121-30,성산동,마포구,37.5645,126.9243,4.6,"식빵, 단팥빵, 크림빵",11:00-22:00,02-304-3736,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%83%88%EB%B2%BD%EA%B0%90%EC%84%B1%20%EC%97%B0%EB%82%A8%20%EB%A7%88%ED%8F%AC%EA%B5%AC
에그슬럿 홍대,카페,서울특별시 마포구 합정동 12-16,합정동,마포구,37.5558,126.9191,4.1,"핸드드립커피, 스콘, 마들렌",11:00-21:00,02-403-3681,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%97%90%EA%B7%B8%EC%8A%AC%EB%9F%BF%20%ED%99%8D%EB%8C%80%20%EB%A7%88%ED%8F%AC%EA%B5%AC
신촌팥죽 연남,카페/디저트,서울특별시 마포구 서교동 188-8,서교동,마포구,37.5599,126.931,4.7,"빙수, 라떼, 케이크",09:00-20:00,02-681-1102,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EC%8B%A0%EC%B4%8C%ED%8C%A5%EC%A3%BD%20%EC%97%B0%EB%82%A8%20%EB%A7%88%ED%8F%AC%EA%B5%AC
하남돼지집 옆 카페,카페,서울특별시 마포구 상암동 135-45,상암동,마포구,37.5578,126.9219,4.6,"핸드드립커피, 스콘, 마들렌",10:00-20:00,02-290-5249,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%ED%95%98%EB%82%A8%EB%8F%BC%EC%A7%80%EC%A7%91%20%EC%98%86%20%EC%B9%B4%ED%8E%98%20%EB%A7%88%ED%8F%AC%EA%B5%AC
커피에반하다 홍대,카페,서울특별시 마포구 망원동 128-11,망원동,마포구,37.5597,126.9245,4.6,"핸드드립커피, 스콘, 마들렌",09:00-21:00,02-480-4432,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EC%BB%A4%ED%94%BC%EC%97%90%EB%B0%98%ED%95%98%EB%8B%A4%20%ED%99%8D%EB%8C%80%20%EB%A7%88%ED%8F%AC%EA%B5%AC
노티드 홍대,베이커리,서울특별시 마포구 합정동 26-43,합정동,마포구,37.5584,126.9257,4.7,"타르트, 에클레어, 마들렌",09:00-20:00,02-315-8837,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EB%85%B8%ED%8B%B0%EB%93%9C%20%ED%99%8D%EB%8C%80%20%EB%A7%88%ED%8F%AC%EA%B5%AC
무무스 홍대,카페/베이커리,서울특별시 마포구 서교동 14-13,서교동,마포구,37.5531,126.922,4.3,"베이글, 커피, 스콘",11:00-21:00,02-439-8233,,https://images.unsplash.com/photo-1506459225024-1428097a7e18?w=400&q=80,https://map.naver.com/v5/search/%EB%AC%B4%EB%AC%B4%EC%8A%A4%20%ED%99%8D%EB%8C%80%20%EB%A7%88%ED%8F%AC%EA%B5%AC
빅웨이브커피 합정,카페,서울특별시 마포구 성산동 160-38,성산동,마포구,37.549,126.9174,4.4,"스페셜티커피, 티라미수, 마카롱",11:00-21:00,02-855-9389,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EB%B9%85%EC%9B%A8%EC%9D%B4%EB%B8%8C%EC%BB%A4%ED%94%BC%20%ED%95%A9%EC%A0%95%20%EB%A7%88%ED%8F%AC%EA%B5%AC
카페 핼리데이 망원,카페,서울특별시 마포구 연희동 44-25,연희동,마포구,37.5597,126.9027,4.5,"라떼, 와플, 생크림케이크",11:00-22:00,02-813-3368,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%ED%95%BC%EB%A6%AC%EB%8D%B0%EC%9D%B4%20%EB%A7%9D%EC%9B%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
문화제빵 합정,베이커리,서울특별시 마포구 합정동 180-39,합정동,마포구,37.5495,126.9149,4.6,"천연발효빵, 치아바타, 포카차",11:00-21:00,02-285-3535,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%AC%B8%ED%99%94%EC%A0%9C%EB%B9%B5%20%ED%95%A9%EC%A0%95%20%EB%A7%88%ED%8F%AC%EA%B5%AC
밀도 합정,베이커리,서울특별시 마포구 상암동 178-5,상암동,마포구,37.5513,126.9101,4.4,"크루아상, 소금빵, 바게트",08:00-21:00,02-740-4564,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%80%EB%8F%84%20%ED%95%A9%EC%A0%95%20%EB%A7%88%ED%8F%AC%EA%B5%AC
하하하커피 합정,카페,서울특별시 마포구 연희동 148-50,연희동,마포구,37.5524,126.9144,4.4,"콜드브루, 초코무스, 타르트",09:00-20:00,02-314-3899,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%ED%95%98%ED%95%98%ED%95%98%EC%BB%A4%ED%94%BC%20%ED%95%A9%EC%A0%95%20%EB%A7%88%ED%8F%AC%EA%B5%AC
카페 수카라 연남,카페,서울특별시 마포구 공덕동 83-20,공덕동,마포구,37.562,126.9228,4.7,"아메리카노, 라떼, 케이크",09:00-20:00,02-207-7430,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EC%88%98%EC%B9%B4%EB%9D%BC%20%EC%97%B0%EB%82%A8%20%EB%A7%88%ED%8F%AC%EA%B5%AC
앤트러사이트 한남,카페,서울특별시 용산구 원효로동 45-35,원효로동,용산구,37.5363,127.0037,4.8,"스페셜티커피, 티라미수, 마카롱",11:00-21:00,02-455-7566,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%EC%95%A4%ED%8A%B8%EB%9F%AC%EC%82%AC%EC%9D%B4%ED%8A%B8%20%ED%95%9C%EB%82%A8%20%EC%9A%A9%EC%82%B0%EA%B5%AC
카페 마리아쥬 이태원,카페/디저트,서울특별시 용산구 청파동 199-25,청파동,용산구,37.537,126.992,4.4,"빙수, 라떼, 케이크",10:00-20:00,02-793-3392,,https://images.unsplash.com/photo-1524351199678-941a58a3df50?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%A7%88%EB%A6%AC%EC%95%84%EC%A5%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
알로프트 이태원 카페,카페,서울특별시 용산구 용문동 16-16,용문동,용산구,37.5375,126.9948,4.4,"콜드브루, 초코무스, 타르트",10:00-22:00,02-203-6491,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%95%8C%EB%A1%9C%ED%94%84%ED%8A%B8%20%EC%9D%B4%ED%83%9C%EC%9B%90%20%EC%B9%B4%ED%8E%98%20%EC%9A%A9%EC%82%B0%EA%B5%AC
테라로사 이태원,카페,서울특별시 용산구 한남동 171-2,한남동,용산구,37.5378,126.9986,4.8,"라떼, 와플, 생크림케이크",11:00-21:00,02-185-4151,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EB%A1%9C%EC%82%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
프릳츠 한남,카페/베이커리,서울특별시 용산구 원효로동 65-18,원효로동,용산구,37.5372,127.002,4.2,"소금빵, 아메리카노, 타르트",09:00-20:00,02-837-1667,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%ED%94%84%EB%A6%B3%EC%B8%A0%20%ED%95%9C%EB%82%A8%20%EC%9A%A9%EC%82%B0%EA%B5%AC
블루보틀 한남,카페,서울특별시 용산구 이태원동 82-28,이태원동,용산구,37.5351,127.0014,4.2,"콜드브루, 초코무스, 타르트",08:00-21:00,02-652-7390,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%20%ED%95%9C%EB%82%A8%20%EC%9A%A9%EC%82%B0%EA%B5%AC
카페 이트프렌즈 이태원,카페,서울특별시 용산구 청파동 164-9,청파동,용산구,37.5364,126.9954,4.1,"아메리카노, 라떼, 케이크",11:00-22:00,02-810-6720,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EC%9D%B4%ED%8A%B8%ED%94%84%EB%A0%8C%EC%A6%88%20%EC%9D%B4%ED%83%9C%EC%9B%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
서래마을 오레노 케이크,베이커리,서울특별시 용산구 이태원동 166-20,이태원동,용산구,37.5259,127.004,4.1,"식빵, 단팥빵, 크림빵",08:00-21:00,02-138-7374,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EC%84%9C%EB%9E%98%EB%A7%88%EC%9D%84%20%EC%98%A4%EB%A0%88%EB%85%B8%20%EC%BC%80%EC%9D%B4%ED%81%AC%20%EC%9A%A9%EC%82%B0%EA%B5%AC
파티스리 브리짓 한남,베이커리,서울특별시 용산구 한남동 153-46,한남동,용산구,37.5357,127.0017,4.5,"크루아상, 소금빵, 바게트",09:00-20:00,02-756-7108,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EB%B8%8C%EB%A6%AC%EC%A7%93%20%ED%95%9C%EB%82%A8%20%EC%9A%A9%EC%82%B0%EA%B5%AC
카페 온더로드 이태원,카페,서울특별시 용산구 원효로동 136-50,원효로동,용산구,37.5343,126.9913,4.7,"스페셜티커피, 티라미수, 마카롱",11:00-22:00,02-518-3718,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EC%98%A8%EB%8D%94%EB%A1%9C%EB%93%9C%20%EC%9D%B4%ED%83%9C%EC%9B%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
익선다방 종로,카페/전통,서울특별시 종로구 삼청동 12-42,삼청동,종로구,37.5735,126.9902,4.5,"라떼, 와플, 생크림케이크",11:00-21:00,02-320-5831,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%EC%9D%B5%EC%84%A0%EB%8B%A4%EB%B0%A9%20%EC%A2%85%EB%A1%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC
삼청동수제비옆카페,카페,서울특별시 종로구 익선동 167-23,익선동,종로구,37.578,126.9805,4.7,"콜드브루, 초코무스, 타르트",08:00-20:00,02-377-3073,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%EC%82%BC%EC%B2%AD%EB%8F%99%EC%88%98%EC%A0%9C%EB%B9%84%EC%98%86%EC%B9%B4%ED%8E%98%20%EC%A2%85%EB%A1%9C%EA%B5%AC
쌈지길카페 종로,카페,서울특별시 종로구 삼청동 36-34,삼청동,종로구,37.5711,126.987,4.5,"콜드브루, 초코무스, 타르트",11:00-21:00,02-617-8171,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EC%8C%88%EC%A7%80%EA%B8%B8%EC%B9%B4%ED%8E%98%20%EC%A2%85%EB%A1%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC
통인시장 옆 카페,카페,서울특별시 종로구 계동 41-22,계동,종로구,37.5805,126.9673,4.5,"라떼, 와플, 생크림케이크",07:00-21:00,02-305-4262,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%ED%86%B5%EC%9D%B8%EC%8B%9C%EC%9E%A5%20%EC%98%86%20%EC%B9%B4%ED%8E%98%20%EC%A2%85%EB%A1%9C%EA%B5%AC
카페 비스테카 인사동,카페,서울특별시 종로구 가회동 17-25,가회동,종로구,37.573,126.9825,4.6,"핸드드립커피, 스콘, 마들렌",08:00-20:00,02-125-2456,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%B9%84%EC%8A%A4%ED%85%8C%EC%B9%B4%20%EC%9D%B8%EC%82%AC%EB%8F%99%20%EC%A2%85%EB%A1%9C%EA%B5%AC
북촌커피 가회동,카페,서울특별시 종로구 익선동 110-29,익선동,종로구,37.5803,126.986,4.2,"스페셜티커피, 티라미수, 마카롱",07:00-21:00,02-283-5894,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EB%B6%81%EC%B4%8C%EC%BB%A4%ED%94%BC%20%EA%B0%80%ED%9A%8C%EB%8F%99%20%EC%A2%85%EB%A1%9C%EA%B5%AC
잇츠마카롱 삼청동,베이커리/디저트,서울특별시 종로구 인사동 44-23,인사동,종로구,37.5807,126.9822,4.1,"케이크, 마카롱, 피낭시에",07:00-21:00,02-899-7147,,https://images.unsplash.com/photo-1519915028121-7d3463d20b13?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%87%EC%B8%A0%EB%A7%88%EC%B9%B4%EB%A1%B1%20%EC%82%BC%EC%B2%AD%EB%8F%99%20%EC%A2%85%EB%A1%9C%EA%B5%AC
스타벅스 경복궁R점,카페,서울특별시 종로구 북촌 92-38,북촌,종로구,37.5764,126.9742,4.5,"콜드브루, 초코무스, 타르트",11:00-22:00,02-747-8191,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4%20%EA%B2%BD%EB%B3%B5%EA%B6%81R%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
카페 디어앤테일러 삼청,카페,서울특별시 종로구 북촌 66-50,북촌,종로구,37.5808,126.9789,4.5,"스페셜티커피, 티라미수, 마카롱",07:00-21:00,02-644-6796,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%94%94%EC%96%B4%EC%95%A4%ED%85%8C%EC%9D%BC%EB%9F%AC%20%EC%82%BC%EC%B2%AD%20%EC%A2%85%EB%A1%9C%EA%B5%AC
키친 고래 인사동,카페,서울특별시 종로구 북촌 154-40,북촌,종로구,37.5739,126.983,4.5,"라떼, 와플, 생크림케이크",10:00-20:00,02-327-6019,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%ED%82%A4%EC%B9%9C%20%EA%B3%A0%EB%9E%98%20%EC%9D%B8%EC%82%AC%EB%8F%99%20%EC%A2%85%EB%A1%9C%EA%B5%AC
레드포인트 명동,카페,서울특별시 중구 장충동 84-4,장충동,중구,37.5639,126.9862,4.4,"핸드드립커피, 스콘, 마들렌",10:00-22:00,02-998-9043,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EB%A0%88%EB%93%9C%ED%8F%AC%EC%9D%B8%ED%8A%B8%20%EB%AA%85%EB%8F%99%20%EC%A4%91%EA%B5%AC
크리스피크림도넛 명동,베이커리,서울특별시 중구 남대문로 15-13,남대문로,중구,37.5618,126.9886,4.4,"천연발효빵, 치아바타, 포카차",09:00-21:00,02-496-5959,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%94%BC%ED%81%AC%EB%A6%BC%EB%8F%84%EB%84%9B%20%EB%AA%85%EB%8F%99%20%EC%A4%91%EA%B5%AC
던킨 명동점,베이커리,서울특별시 중구 필동 121-28,필동,중구,37.5647,126.9859,4.3,"타르트, 에클레어, 마들렌",11:00-22:00,02-221-8237,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EB%8D%98%ED%82%A8%20%EB%AA%85%EB%8F%99%EC%A0%90%20%EC%A4%91%EA%B5%AC
투썸플레이스 명동점,카페,서울특별시 중구 을지로 45-34,을지로,중구,37.5627,126.9891,4.7,"아메리카노, 라떼, 케이크",10:00-22:00,02-746-8481,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%20%EB%AA%85%EB%8F%99%EC%A0%90%20%EC%A4%91%EA%B5%AC
카페 드 플로르 명동,카페,서울특별시 중구 남대문로 18-33,남대문로,중구,37.5665,126.9845,4.5,"핸드드립커피, 스콘, 마들렌",07:00-21:00,02-320-5052,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%93%9C%20%ED%94%8C%EB%A1%9C%EB%A5%B4%20%EB%AA%85%EB%8F%99%20%EC%A4%91%EA%B5%AC
신촌 와플대학,카페/디저트,서울특별시 서대문구 연희동 70-23,연희동,서대문구,37.5562,126.9371,4.6,"팬케이크, 와플, 커피",09:00-21:00,02-821-7450,,https://images.unsplash.com/photo-1464349095431-e9a21285b5f3?w=400&q=80,https://map.naver.com/v5/search/%EC%8B%A0%EC%B4%8C%20%EC%99%80%ED%94%8C%EB%8C%80%ED%95%99%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
신촌 팥빙수집,카페/디저트,서울특별시 서대문구 홍은동 170-38,홍은동,서대문구,37.5535,126.937,4.6,"타르트, 아메리카노, 마카롱",07:00-21:00,02-230-5582,,https://images.unsplash.com/photo-1524351199678-941a58a3df50?w=400&q=80,https://map.naver.com/v5/search/%EC%8B%A0%EC%B4%8C%20%ED%8C%A5%EB%B9%99%EC%88%98%EC%A7%91%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
연세로 카페 유드림,카페,서울특별시 서대문구 신촌동 111-31,신촌동,서대문구,37.5547,126.9357,4.5,"아메리카노, 라떼, 케이크",08:00-20:00,02-500-5501,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%EB%A1%9C%20%EC%B9%B4%ED%8E%98%20%EC%9C%A0%EB%93%9C%EB%A6%BC%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
카페보나 신촌,카페,서울특별시 서대문구 신촌동 41-35,신촌동,서대문구,37.5575,126.9375,4.8,"콜드브루, 초코무스, 타르트",08:00-21:00,02-385-5190,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%B3%B4%EB%82%98%20%EC%8B%A0%EC%B4%8C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
홍은동 커피로스터리,카페,서울특별시 서대문구 홍제동 6-43,홍제동,서대문구,37.5815,126.941,4.1,"라떼, 와플, 생크림케이크",08:00-20:00,02-270-3154,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%ED%99%8D%EC%9D%80%EB%8F%99%20%EC%BB%A4%ED%94%BC%EB%A1%9C%EC%8A%A4%ED%84%B0%EB%A6%AC%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
마곡 카페 클라우드,카페,서울특별시 강서구 발산동 196-2,발산동,강서구,37.5599,126.8333,4.1,"핸드드립커피, 스콘, 마들렌",11:00-22:00,02-734-8415,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EB%A7%88%EA%B3%A1%20%EC%B9%B4%ED%8E%98%20%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%20%EA%B0%95%EC%84%9C%EA%B5%AC
발산역 베이커리숲,베이커리,서울특별시 강서구 발산동 82-9,발산동,강서구,37.553,126.8374,4.1,"식빵, 단팥빵, 크림빵",11:00-22:00,02-120-2378,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%9C%EC%82%B0%EC%97%AD%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%EC%88%B2%20%EA%B0%95%EC%84%9C%EA%B5%AC
목동 파티스리,베이커리,서울특별시 양천구 목동 180-15,목동,양천구,37.5273,126.8692,4.4,"식빵, 단팥빵, 크림빵",11:00-22:00,02-239-2070,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EB%AA%A9%EB%8F%99%20%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EC%96%91%EC%B2%9C%EA%B5%AC
목동 스위트팩토리,베이커리/카페,서울특별시 양천구 목동 35-4,목동,양천구,37.5282,126.8675,4.1,"라떼, 와플, 생크림케이크",09:00-21:00,02-833-7033,,https://images.unsplash.com/photo-1559620192-032c4bc4674e?w=400&q=80,https://map.naver.com/v5/search/%EB%AA%A9%EB%8F%99%20%EC%8A%A4%EC%9C%84%ED%8A%B8%ED%8C%A9%ED%86%A0%EB%A6%AC%20%EC%96%91%EC%B2%9C%EA%B5%AC
